,C,D,L,uid,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
464,0.11806279541100001,0.10548251161500002,0.7764417073549998,491.0,/tmpdir/job/37847.491,Neither,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
465,0.03627154481,0.037409354328,0.9263159749740001,492.0,/tmpdir/job/37847.492,Both,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
466,0.172061665636,0.184741580465,0.643185356344,493.0,/tmpdir/job/37847.493,Defector,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
467,0.13270827981400002,0.178388019074,0.6888871859119999,494.0,/tmpdir/job/37847.494,Loner,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
468,0.15866559208399997,0.159243043373,0.682070014343,495.0,/tmpdir/job/37847.495,Neither,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
469,0.04523098572999999,0.065620095628,0.8891307967299998,496.0,/tmpdir/job/37847.496,Both,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
470,0.15731245794099996,0.219126382653,0.623549723192,497.0,/tmpdir/job/37847.497,Defector,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
471,0.12415260273700002,0.18798795521199999,0.687843236529,498.0,/tmpdir/job/37847.498,Loner,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
472,0.14898754248799997,0.1660876052062,0.684903326194,499.0,/tmpdir/job/37847.499,Neither,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
473,0.044661124627999996,0.073641476427,0.881676141957,500.0,/tmpdir/job/37847.500,Both,200000,2.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
474,0.124171874776,0.19633909784800002,0.6794732156,502.0,/tmpdir/job/37847.502,Loner,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
475,0.158299674156,0.17289094999200003,0.6687854812999999,503.0,/tmpdir/job/37847.503,Neither,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
476,0.049535525484,0.079101448623,0.871340978506,504.0,/tmpdir/job/37847.504,Both,200000,3.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
477,0.0,0.0,1.0,505.0,/tmpdir/job/37847.505,Defector,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
478,0.0,0.0,1.0,506.0,/tmpdir/job/37847.506,Loner,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
479,0.0,0.0,1.0,507.0,/tmpdir/job/37847.507,Neither,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
480,0.0,0.0,1.0,508.0,/tmpdir/job/37847.508,Both,200000,0.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
481,0.0034578156534,1.0912990999999999e-05,0.9965120370000001,509.0,/tmpdir/job/37847.509,Defector,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
482,0.0006647281840000001,3.3701517e-05,0.999297355,510.0,/tmpdir/job/37847.510,Loner,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
483,0.0032958691040000003,9.750050000000002e-06,0.996674893,511.0,/tmpdir/job/37847.511,Neither,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
484,0.000675146831,3.5042753e-05,0.999285492,512.0,/tmpdir/job/37847.512,Both,200000,0.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
485,0.159030276922,0.08257469772890001,0.7583863201520001,513.0,/tmpdir/job/37847.513,Defector,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
486,0.08612247024599999,0.056146108249,0.8577241408430001,514.0,/tmpdir/job/37847.514,Loner,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
487,0.114121765858,0.083419258422,0.802445261358,515.0,/tmpdir/job/37847.515,Neither,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
488,0.044996901557,0.022528139794,0.9324710753559999,516.0,/tmpdir/job/37847.516,Both,200000,1.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
489,0.143687713726,0.12302895981599998,0.733276316112,517.0,/tmpdir/job/37847.517,Defector,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
490,0.085419278593,0.09799996646200002,0.8165747811340001,518.0,/tmpdir/job/37847.518,Loner,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
491,0.11658537555899999,0.111749101926,0.7716498697209998,519.0,/tmpdir/job/37847.519,Neither,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
492,0.033455229399,0.038906051786000005,0.9276354122300002,520.0,/tmpdir/job/37847.520,Both,200000,1.5,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
493,0.1732031349245,0.1830186792225,0.6437669402380001,521.0,/tmpdir/job/37847.521,Defector,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
494,0.127909799541,0.170921712661,0.7011522580030001,522.0,/tmpdir/job/37847.522,Loner,200000,2.0,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
