,C,D,L,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
1433,0.7537849363800001,0.036088374968000006,0.21011775524900003,/tmpdir/job/1382628.1434,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,11,0.1
1434,0.253888422743,0.020111912794000004,0.7259948469800002,/tmpdir/job/1382628.1435,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,11,0.1
1435,0.31493112524199995,0.020818757727,0.664245116535,/tmpdir/job/1382628.1436,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,11,0.1
1436,0.7057024310059999,0.020273806904199998,0.27401821524299996,/tmpdir/job/1382628.1437,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,12,0.1
1437,0.784536516803,0.038451662776299994,0.177004671672,/tmpdir/job/1382628.1438,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,12,0.1
1438,0.300593851523,0.018432267898,0.6809677322650001,/tmpdir/job/1382628.1439,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,12,0.1
1439,0.27745671424,0.021966290906200003,0.7005699526729999,/tmpdir/job/1382628.1440,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,12,0.1
1440,0.1395762615,0.08324845620000002,0.7771596170999999,/tmpdir/job/1382628.1441,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1441,0.1351804921,0.0838551447,0.7809496477000001,/tmpdir/job/1382628.1442,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1442,0.14272814120000002,0.0812975198,0.7759584276999999,/tmpdir/job/1382628.1443,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1443,0.14553287289999997,0.0893866509,0.7650644870000001,/tmpdir/job/1382628.1444,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1444,0.16906394811800002,0.0722184597534,0.7587083110989999,/tmpdir/job/1382628.1445,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1445,0.147538636608,0.08293650184600002,0.769514354591,/tmpdir/job/1382628.1446,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1446,0.15196012947399998,0.09323812533659999,0.754785578057,/tmpdir/job/1382628.1447,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1447,0.046272688451,0.020645884444600002,0.933074668412,/tmpdir/job/1382628.1448,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1448,0.077059146878,0.030636084442,0.8922967853810001,/tmpdir/job/1382628.1449,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1449,0.144085127479,0.08501754381229999,0.7708894358420001,/tmpdir/job/1382628.1450,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1450,0.09451858211200001,0.047259700146000005,0.8582126947360001,/tmpdir/job/1382628.1451,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1451,0.11595661423599998,0.057308268195999996,0.8267270635399998,/tmpdir/job/1382628.1452,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1452,0.059442124618999996,0.015716118047,0.9248359560999999,/tmpdir/job/1382628.1453,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1453,0.266997784265,0.15353931084539998,0.579451235884,/tmpdir/job/1382628.1454,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1454,0.035738490882000006,0.012820299601000002,0.9514348103109999,/tmpdir/job/1382628.1455,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1455,0.980589647,0.011122999506999999,0.0082550880834,/tmpdir/job/1382628.1456,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1456,0.9590023875629999,0.018711588836,0.0222481869493,/tmpdir/job/1382628.1457,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1457,0.251136630271,0.09408919823959998,0.654763707094,/tmpdir/job/1382628.1458,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1458,0.13134859158499998,0.06227069180699999,0.806368406479,/tmpdir/job/1382628.1459,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1459,0.41857115326700006,0.0406168971626,0.540795859266,/tmpdir/job/1382628.1460,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1460,0.9830616859999999,0.01529981766,0.0016023907080000004,/tmpdir/job/1382628.1461,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1461,0.26902404236500005,0.10602851334999999,0.624938492478,/tmpdir/job/1382628.1462,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1462,0.13736370483689997,0.07256743110150002,0.790056471431,/tmpdir/job/1382628.1463,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1463,0.9804762110000002,0.011338931874299999,0.0081543737073,/tmpdir/job/1382628.1464,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1464,0.9131653777000001,0.051076789383000004,0.035720046118,/tmpdir/job/1382628.1465,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1465,0.783351610909,0.042894767036999994,0.1737268735293,/tmpdir/job/1382628.1466,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1466,0.9845535410000001,0.008840377468,0.006579664217,/tmpdir/job/1382628.1467,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1467,0.566466399554,0.04111967014,0.3923825407019999,/tmpdir/job/1382628.1468,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1468,0.9443197739999999,0.05266494699899999,0.0029634192675,/tmpdir/job/1382628.1469,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1469,0.650630308546,0.04880368273000001,0.300544569386,/tmpdir/job/1382628.1470,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1470,0.518337187345,0.035146220162,0.44649654243399994,/tmpdir/job/1382628.1471,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1471,0.9806033479999999,0.0108319055914,0.0085321004551,/tmpdir/job/1382628.1472,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1472,0.9836542509999999,0.015029237430200003,0.0012806530716,/tmpdir/job/1382628.1473,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1473,0.720173831545,0.045767831415,0.23403308484200003,/tmpdir/job/1382628.1474,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1474,0.9843107110000001,0.009099868647,0.0065631885368999995,/tmpdir/job/1382628.1475,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1475,0.9682355290000001,0.011640276262799999,0.0200874530178,/tmpdir/job/1382628.1476,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1476,0.913307479,0.050929673039,0.035725583420000005,/tmpdir/job/1382628.1477,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1477,0.7431735086220003,0.049878276874000003,0.20692082584899998,/tmpdir/job/1382628.1478,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1478,0.956156686383,0.0121423623976,0.0316745082922,/tmpdir/job/1382628.1479,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1479,0.9804562279999999,0.010932419161000002,0.008579127369,/tmpdir/job/1382628.1480,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1480,0.869105887372,0.037035090028,0.0938278843757,/tmpdir/job/1382628.1481,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1481,0.6318097224740001,0.0503230729703,0.3178449671143,/tmpdir/job/1382628.1482,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1482,0.9831102319999999,0.009821268335200002,0.0070422630762,/tmpdir/job/1382628.1483,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1483,0.252773671558,0.0467082839229,0.7004988861050001,/tmpdir/job/1382628.1484,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1484,0.9822130849999998,0.017125278097,0.00062046917,/tmpdir/job/1382628.1485,Defector,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1485,0.9871106350000001,0.0098507039746,0.0030067692816000005,/tmpdir/job/1382628.1486,Loner,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1486,0.983907659,0.009253137953000002,0.006812869846,/tmpdir/job/1382628.1487,Neither,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1487,0.853235424849,0.014861886909100003,0.13187344259609998,/tmpdir/job/1382628.1488,Both,200000,1,3,1,4,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1488,0.1205468969,0.0864924005,0.7929498497,/tmpdir/job/1382628.1489,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1489,0.11754007940000001,0.0872092427,0.7952386709999999,/tmpdir/job/1382628.1490,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1490,0.1066506364,0.08182543199999999,0.8115127378,/tmpdir/job/1382628.1491,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1491,0.1281271061,0.083361352,0.7884972111,/tmpdir/job/1382628.1492,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1492,0.15676451602999997,0.08318826634599998,0.7600389044,/tmpdir/job/1382628.1493,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1493,0.073353818287,0.05309657680800001,0.873542843594,/tmpdir/job/1382628.1494,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1494,0.12885042075100003,0.0942765900595,0.7768581694750001,/tmpdir/job/1382628.1495,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1495,0.048560052137,0.0235769492324,0.9278577035510001,/tmpdir/job/1382628.1496,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1496,0.07368552138800001,0.023881131416,0.9024283330000001,/tmpdir/job/1382628.1497,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1497,0.156387283922,0.08998571642999999,0.7536192489770001,/tmpdir/job/1382628.1498,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1498,0.044428354071,0.020469178677999997,0.935097726247,/tmpdir/job/1382628.1499,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1499,0.042591388676,0.025188215233,0.9322147219850001,/tmpdir/job/1382628.1500,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1500,0.08017881631800002,0.0269966913596,0.8928176087999998,/tmpdir/job/1382628.1501,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1501,0.128439168366,0.0811784994516,0.790374920401,/tmpdir/job/1382628.1502,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1502,0.057571055604000006,0.026887245093299997,0.9155340803329999,/tmpdir/job/1382628.1503,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1503,0.109452021575,0.077935294079,0.8126052816049999,/tmpdir/job/1382628.1504,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1504,0.772445122923,0.032034432925,0.1955025573045,/tmpdir/job/1382628.1505,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1505,0.147298845965,0.087602951784,0.7650923529190001,/tmpdir/job/1382628.1506,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1506,0.11246447998600001,0.056522240455999996,0.8310015918079999,/tmpdir/job/1382628.1507,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1507,0.31037832418,0.048660306496900015,0.6409497136286,/tmpdir/job/1382628.1508,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1508,0.347715059884,0.025675683203500006,0.626596649386,/tmpdir/job/1382628.1509,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1509,0.18305347858000004,0.10548566442279998,0.711451424098,/tmpdir/job/1382628.1510,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1510,0.026455128680999997,0.010356171625999997,0.9631825411200001,/tmpdir/job/1382628.1511,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1511,0.46139380163999993,0.0493934309099,0.48919775441999996,/tmpdir/job/1382628.1512,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1512,0.6475215783910001,0.039576834746,0.312881881642,/tmpdir/job/1382628.1513,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1513,0.175672703516,0.11288376485400002,0.7114348567230001,/tmpdir/job/1382628.1514,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1514,0.117868532171,0.078198528805,0.803919862978,/tmpdir/job/1382628.1515,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1515,0.33531956687200004,0.05279981579200001,0.611866950473,/tmpdir/job/1382628.1516,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1516,0.9061624715190001,0.030027841387999996,0.063783803512,/tmpdir/job/1382628.1517,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1517,0.21444951413000002,0.11723644471149997,0.668303765799,/tmpdir/job/1382628.1518,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1518,0.109272557344,0.07322251328999999,0.8174940183490002,/tmpdir/job/1382628.1519,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1519,0.443796634493,0.050898093155,0.505287932091,/tmpdir/job/1382628.1520,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1520,0.736085074426,0.04358063762299998,0.22031110966200002,/tmpdir/job/1382628.1521,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1521,0.6173049503889999,0.0535999939106,0.3290757796640001,/tmpdir/job/1382628.1522,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1522,0.473489608649,0.055292419823999996,0.471198739517,/tmpdir/job/1382628.1523,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1523,0.5430752534350001,0.04811150433360001,0.408792697316,/tmpdir/job/1382628.1524,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1524,0.651666552007,0.07147980446,0.27683210005000003,/tmpdir/job/1382628.1525,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1525,0.7867100462979999,0.025104064523000003,0.18815866622499997,/tmpdir/job/1382628.1526,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1526,0.4891382600560001,0.04623504621999999,0.464608577536,/tmpdir/job/1382628.1527,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1527,0.4849242249690001,0.053543399353999994,0.461513044992,/tmpdir/job/1382628.1528,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1528,0.6183376312569999,0.08303694978500002,0.29860571514900003,/tmpdir/job/1382628.1529,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1529,0.9109993631299999,0.028405524704000006,0.0605714944826,/tmpdir/job/1382628.1530,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1530,0.288333440135,0.061071411657,0.650579014875,/tmpdir/job/1382628.1531,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1531,0.5995214271800001,0.034951167875,0.36550664393300003,/tmpdir/job/1382628.1532,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1532,0.9303422918,0.069211049007,0.000410586246,/tmpdir/job/1382628.1533,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1533,0.8814426140970001,0.0123722822096,0.10615494669400001,/tmpdir/job/1382628.1534,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1534,0.6157169337939999,0.043168998310299994,0.3410943119386,/tmpdir/job/1382628.1535,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1535,0.546925575695,0.039222596602399996,0.41383028687100004,/tmpdir/job/1382628.1536,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1536,1.0,0.0,0.0,/tmpdir/job/1382628.1537,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1537,1.0,0.0,0.0,/tmpdir/job/1382628.1538,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1538,1.0,0.0,0.0,/tmpdir/job/1382628.1539,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1539,1.0,0.0,0.0,/tmpdir/job/1382628.1540,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,1,0.1
1540,1.0,0.0,0.0,/tmpdir/job/1382628.1541,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1541,1.0,0.0,0.0,/tmpdir/job/1382628.1542,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1542,1.0,0.0,0.0,/tmpdir/job/1382628.1543,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1543,1.0,0.0,0.0,/tmpdir/job/1382628.1544,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,2,0.1
1544,1.0,0.0,0.0,/tmpdir/job/1382628.1545,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1545,1.0,0.0,0.0,/tmpdir/job/1382628.1546,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1546,1.0,0.0,0.0,/tmpdir/job/1382628.1547,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1547,1.0,0.0,0.0,/tmpdir/job/1382628.1548,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,3,0.1
1548,1.0,0.0,0.0,/tmpdir/job/1382628.1549,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1549,1.0,0.0,0.0,/tmpdir/job/1382628.1550,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1550,1.0,0.0,0.0,/tmpdir/job/1382628.1551,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1551,1.0,0.0,0.0,/tmpdir/job/1382628.1552,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,4,0.1
1552,1.0,0.0,0.0,/tmpdir/job/1382628.1553,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1553,1.0,0.0,0.0,/tmpdir/job/1382628.1554,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1554,1.0,0.0,0.0,/tmpdir/job/1382628.1555,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1555,1.0,0.0,0.0,/tmpdir/job/1382628.1556,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,5,0.1
1556,1.0,0.0,0.0,/tmpdir/job/1382628.1557,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1557,1.0,0.0,0.0,/tmpdir/job/1382628.1558,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1558,1.0,0.0,0.0,/tmpdir/job/1382628.1559,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1559,1.0,0.0,0.0,/tmpdir/job/1382628.1560,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,6,0.1
1560,1.0,0.0,0.0,/tmpdir/job/1382628.1561,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1561,1.0,0.0,0.0,/tmpdir/job/1382628.1562,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1562,1.0,0.0,0.0,/tmpdir/job/1382628.1563,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1563,1.0,0.0,0.0,/tmpdir/job/1382628.1564,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,7,0.1
1564,1.0,0.0,0.0,/tmpdir/job/1382628.1565,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1565,1.0,0.0,0.0,/tmpdir/job/1382628.1566,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1566,1.0,0.0,0.0,/tmpdir/job/1382628.1567,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1567,1.0,0.0,0.0,/tmpdir/job/1382628.1568,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
1568,1.0,0.0,0.0,/tmpdir/job/1382628.1569,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1569,1.0,0.0,0.0,/tmpdir/job/1382628.1570,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1570,1.0,0.0,0.0,/tmpdir/job/1382628.1571,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1571,1.0,0.0,0.0,/tmpdir/job/1382628.1572,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,9,0.1
1572,1.0,0.0,0.0,/tmpdir/job/1382628.1573,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1573,1.0,0.0,0.0,/tmpdir/job/1382628.1574,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1574,1.0,0.0,0.0,/tmpdir/job/1382628.1575,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1575,1.0,0.0,0.0,/tmpdir/job/1382628.1576,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,10,0.1
1576,1.0,0.0,0.0,/tmpdir/job/1382628.1577,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1577,1.0,0.0,0.0,/tmpdir/job/1382628.1578,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1578,1.0,0.0,0.0,/tmpdir/job/1382628.1579,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1579,1.0,0.0,0.0,/tmpdir/job/1382628.1580,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,11,0.1
1580,1.0,0.0,0.0,/tmpdir/job/1382628.1581,Defector,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1581,1.0,0.0,0.0,/tmpdir/job/1382628.1582,Loner,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1582,1.0,0.0,0.0,/tmpdir/job/1382628.1583,Neither,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1583,1.0,0.0,0.0,/tmpdir/job/1382628.1584,Both,200000,1,3,1,2,100,0.1,1.0,0.9090909090909091,0,0,12,0.1
1584,0.8009520509999999,0.16386189019999997,0.0351471996,/tmpdir/job/1382628.1585,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,1,0.1
1585,0.793918,0.1678417966,0.0382010474,/tmpdir/job/1382628.1586,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,1,0.1
1586,0.8118617810000002,0.15517719970000002,0.0329237915,/tmpdir/job/1382628.1587,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,1,0.1
1587,0.8083494250000001,0.15711560250000003,0.0344969191,/tmpdir/job/1382628.1588,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,1,0.1
1588,0.973675779108,0.013708762031,0.012619354696,/tmpdir/job/1382628.1589,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,2,0.1
1589,0.8554038609920002,0.066643175003,0.07794608370000002,/tmpdir/job/1382628.1590,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,2,0.1
1590,0.8926153410000002,0.09267522237,0.01469803235,/tmpdir/job/1382628.1591,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,2,0.1
1591,0.842188154644,0.0160577525247,0.14175556080499996,/tmpdir/job/1382628.1592,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,2,0.1
1592,0.9369558944690001,0.0215802099443,0.04145975415599999,/tmpdir/job/1382628.1593,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,3,0.1
1593,0.7953553260430001,0.0625517452296,0.14208206934200002,/tmpdir/job/1382628.1594,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,3,0.1
1594,0.709372888836,0.034780533584,0.25583677371700003,/tmpdir/job/1382628.1595,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,3,0.1
1595,0.381592374856,0.013632691679000003,0.604771835499,/tmpdir/job/1382628.1596,Both,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,3,0.1
1596,0.9326183381350001,0.017259506334000002,0.050119738513,/tmpdir/job/1382628.1597,Defector,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,4,0.1
1597,0.663627996752,0.0430802482775,0.293274071215,/tmpdir/job/1382628.1598,Loner,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,4,0.1
1598,0.8042259106320001,0.037127089280999996,0.15863794343770005,/tmpdir/job/1382628.1599,Neither,200000,1,3,1,3,99,0.1,1.0,0.9090909090909091,0,0,4,0.1
