,C,D,L,uid,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
801,0.284135919726,0.316506112754,0.39935556282900003,802.0,/tmpdir/job/11979.802,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.75
802,0.19116534690099998,0.40869910268900006,0.40013456992400004,803.0,/tmpdir/job/11979.803,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.75
803,0.7159519032909999,0.18089027712,0.10314971207300001,804.0,/tmpdir/job/11979.804,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.75
804,0.8019235933800001,0.121346033409,0.07672774853,805.0,/tmpdir/job/11979.805,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.8
805,0.29179973072,0.38046299742100004,0.327731942467,806.0,/tmpdir/job/11979.806,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.8
806,0.195296984254,0.43048756651400005,0.37420777055399995,807.0,/tmpdir/job/11979.807,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.8
807,0.7792897952200001,0.11405139234600001,0.10665263615900002,808.0,/tmpdir/job/11979.808,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.8
808,0.6909867529299999,0.20494404545,0.10402073314199999,809.0,/tmpdir/job/11979.809,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.85
809,0.283092000509,0.3642295407950001,0.35261842341999994,810.0,/tmpdir/job/11979.810,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.85
810,0.16762281903899998,0.598560947897,0.23378132154100004,811.0,/tmpdir/job/11979.811,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.85
811,0.716776016962,0.187609744796,0.09557151590700001,812.0,/tmpdir/job/11979.812,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.85
